ticker,sector,market_cap,bucket,effective_bucket,distress_type,verdict,status,api_distress,api_fraud,api_high_short,api_recent_raise,short_dtc,effective_reason,note,logic_version,last_processed_utc
JCSE,Unknown,7352266.0,CLEAR,CLEAR,,NEWS_NOTE,done,1,0,0,0,1.0,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | BK:JE Cleantech Holdings Limited Announces Receipt of NASDAQ Notification Regarding Minimum Bid Price Deficiency,v1-2026-06-09,2026-06-09T16:04:40Z
SYNX,Unknown,7331056.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.43,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Silynxcom Ltd. Announces Pricing of Public Offering,v1-2026-06-09,2026-06-09T16:04:40Z
NCPL,Financials,7314241.0,WATCH,WATCH,,AGREE,done,0,0,0,1,1.0,, | RAISE:Netcapital Announces Up To $5.9 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules,v1-2026-06-09,2026-06-09T16:04:40Z
CNSP,Health Care,7307245.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
PHGE,Health Care,7305492.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
ILAG,Unknown,7269318.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.65,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Intelligent Living Application Group Inc. Announces Closing of $20.24 Million Initial Public Offering,v1-2026-06-09,2026-06-09T16:04:40Z
VS,Information Technology,7254482.0,AVOID,AVOID,cash_burn,CORROBORATED,done,1,0,0,1,1.0,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms | BK:Versus Systems Enters Agreements with ASPIS Cyber Technologies for Nasdaq Compliance Plan and to Strengthen Compliance and Technol,v1-2026-06-09,2026-06-09T16:04:40Z
CYCU,Information Technology,7240528.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
ACXP,Health Care,7220199.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
DTST,Information Technology,7216569.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.25,,,v1-2026-06-09,2026-06-09T16:04:40Z
SCKT,Information Technology,7211662.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.84,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
ORGN,Materials,7209043.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
GITS,Information Technology,7164706.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
WAFU,Unknown,7145105.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
MTR,Financials,7135872.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
XBIO,Health Care,7079363.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
SONM,Information Technology,7070209.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
BTBD,Consumer Discretionary,7050585.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
AUUD,Information Technology,7026905.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
EDHL,Information Technology,7015018.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
ORKT,Unknown,7007724.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
JCTC,Consumer Discretionary,7005025.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
ELAB,Health Care,6997376.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:PMGC Holdings Inc. Announces $1.48 Million Registered Direct Offering Priced At-The Market Under Nasdaq Rules,v1-2026-06-09,2026-06-09T16:04:40Z
TNON,Health Care,6990350.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.75,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
PCSA,Health Care,6930436.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
ITOC,Unknown,6921040.0,AVOID,AVOID,cash_burn,CORROBORATED,done,1,0,0,0,3.44,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms | BK:iTonic Holdings (ITOC) Stock Surges Over 66% After Hours: Why Is It Moving?,v1-2026-06-09,2026-06-09T16:04:40Z
ASBP,Health Care,6916550.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
ADVB,Health Care,6889394.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
GNPX,Health Care,6846226.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
POLA,Information Technology,6843499.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,"recent capital raise extends runway | RAISE:Polar Power, Inc. Announces Closing of Public Offering",v1-2026-06-09,2026-06-09T16:04:40Z
IPDN,Information Technology,6840620.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.87,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
RGNT,Unknown,6836779.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
NVNO,Health Care,6816900.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
OLB,Industrials,6687208.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
SNTG,Unknown,6676674.0,AVOID,AVOID,cash_burn,CORROBORATED,done,1,0,0,0,1.0,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms | BK:Sentage Holdings Inc. Receives Nasdaq Notification Regarding Minimum Bid Price Deficiency,v1-2026-06-09,2026-06-09T16:04:40Z
GURE,Materials,6632454.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
ENVB,Health Care,6627391.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
CANF,Unknown,6620470.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
GLXG,Unknown,6617281.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
SNGX,Health Care,6571556.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
SPRC,Unknown,6557899.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
BMRA,Health Care,6551370.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,4.17,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Biomerica Announces Closing of $8 Million Underwritten Public Offering of Common Stock,v1-2026-06-09,2026-06-09T16:04:40Z
KRKR,Unknown,6548509.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
CUPR,Health Care,6515437.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
IQST,Communication Services,6508271.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
LCFY,Unknown,6494588.0,AVOID,AVOID,cash_burn,CORROBORATED,done,1,0,0,0,1.82,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms | BK:Locafy Receives Non-Compliance Notice Regarding Nasdaq Minimum Bid Price Requirement,v1-2026-06-09,2026-06-09T16:04:40Z
NCT,Unknown,6478692.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
EVGN,Materials,6445501.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,2.97,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
SXTC,Unknown,6419635.0,WATCH,AVOID,,UNDERFLAG_distress_event,done,1,0,0,1,1.0,promoted — ≥2 live distress (going-concern/Ch11/default) news articles,"2 live news articles show a distress event the screen missed | BK:China SXT Pharmaceuticals, Inc. Announces Share Consolidation",v1-2026-06-09,2026-06-09T16:04:40Z
XHLD,Industrials,6402743.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
SILO,Health Care,6398190.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,2.46,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Silo Pharma Announces $2.1 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules - GlobeNewswire,v1-2026-06-09,2026-06-09T16:04:40Z
CENN,Consumer Discretionary,6374716.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,4.1,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
ALP,Financials,6354285.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
FTFT,Industrials,6282450.0,WATCH,WATCH,,NEWS_NOTE,done,0,1,0,0,1.0,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | FR:Future FinTech stock drops 17% after SEC charges CEO,v1-2026-06-09,2026-06-09T16:04:40Z
CRE,Communication Services,6263493.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
AMZE,Consumer Discretionary,6188517.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
MEGL,Unknown,6178141.0,WATCH,WATCH,,NEWS_NOTE,done,1,0,0,0,1.38,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | BK:Magic Empire Global Limited Announces Receipt of Nasdaq Notification Regarding Minimum Bid Price Deficiency,v1-2026-06-09,2026-06-09T16:04:40Z
HSCS,Health Care,6177999.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.45,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
HXHX,Unknown,6177875.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
CETX,Industrials,6139250.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,1,2.59,," | RAISE:Cemtrex, Inc. Announces Launch of Proposed Public Offering",v1-2026-06-09,2026-06-09T16:04:40Z
MGRX,Health Care,6128769.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,"recent capital raise extends runway | RAISE:Mangoceuticals, Inc. Announces Pricing of $1,200,000 Public Offering",v1-2026-06-09,2026-06-09T16:04:40Z
GDC,Industrials,6069895.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
AGRZ,Unknown,5992718.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
MWG,Unknown,5964747.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,1,1.0,," | RAISE:SPARTAN CAPITAL SECURITIES, LLC SERVES AS EXCLUSIVE PLACEMENT AGENT FOR MULTI WAYS HOLDINGS’ $1.485 MILLION SECOND TRANCHE, BRINGI",v1-2026-06-09,2026-06-09T16:04:40Z
MITQ,Information Technology,5964643.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
ABTS,Financials,5893279.0,DISTRESSED-RECOVERABLE,AVOID,,UNDERFLAG_distress_event,done,1,0,0,0,1.0,promoted — ≥2 live distress (going-concern/Ch11/default) news articles,2 live news articles show a distress event the screen missed | BK:Abits Group Inc Announces Changes of the Authorized Shares and Share Consolidation,v1-2026-06-09,2026-06-09T16:04:40Z
APVO,Health Care,5881615.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
INBS,Health Care,5860023.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Intelligent Bio Solutions Announces Closing of $10.0 Million Private Placement Priced At-the-Market Under Nasdaq Rules,v1-2026-06-09,2026-06-09T16:04:40Z
LUCY,Health Care,5814585.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Innovative Eyewear Announces Pricing of $4.7 Million Public Offering,v1-2026-06-09,2026-06-09T16:04:40Z
TWAV,Information Technology,5806330.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
CDIO,Health Care,5800559.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
NOTV,Industrials,5794921.0,WATCH,WATCH,,AGREE,done,0,0,0,0,3.39,,,v1-2026-06-09,2026-06-09T16:04:40Z
EEIQ,Consumer Discretionary,5763180.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
TANH,Unknown,5747153.0,WATCH,WATCH,,NEWS_NOTE,done,1,0,0,1,2.75,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | BK:Tantech Receives NASDAQ Notification Regarding Minimum Bid Requirements,v1-2026-06-09,2026-06-09T16:04:40Z
JYD,Unknown,5702174.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Jayud Global Logistics Announces Pricing of $6.7 Million Registered Direct Offering,v1-2026-06-09,2026-06-09T16:04:40Z
EJH,Consumer Discretionary,5600269.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
TCRT,Health Care,5568093.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
CLIK,Information Technology,5547156.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
BCAB,Health Care,5526314.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,5.49,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
UBXG,Unknown,5508637.0,WATCH,WATCH,,NEWS_NOTE,done,1,0,0,1,1.0,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | BK:U-BX Technology Ltd. Announced Receipt of Notification Letter from Nasdaq,v1-2026-06-09,2026-06-09T16:04:40Z
XPON,Information Technology,5501821.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.55,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Expion360 Inc. Announces Closing of $2.6 Million Registered Direct Offering and Private Placement Priced at the Market Under Nasda,v1-2026-06-09,2026-06-09T16:04:40Z
WLDS,Unknown,5478774.0,AVOID,AVOID,cash_burn,CORROBORATED,done,1,0,0,1,1.57,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms | BK:Wearable Devices Announces Receipt of Nasdaq Notification of Minimum Stockholders’ Equity Non-Compliance,v1-2026-06-09,2026-06-09T16:04:40Z
WXM,Unknown,5465343.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
GP,Unknown,5431667.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:GreenPower Motor Company Inc. Announces Closing of Public Offering,v1-2026-06-09,2026-06-09T16:04:40Z
MLEC,Unknown,5424101.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
MTEN,Unknown,5380396.0,WATCH,WATCH,,AGREE,done,0,0,0,1,1.58,, | RAISE:Mingteng International Corporation Inc. Announces Closing of Initial Public Offering,v1-2026-06-09,2026-06-09T16:04:40Z
JWEL,Unknown,5370056.0,AVOID,AVOID,cash_burn,CORROBORATED,done,1,0,0,0,3.58,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms | BK:Jowell Global Announces Receipt of Nasdaq Notification Regarding Minimum Bid Price Deficiency,v1-2026-06-09,2026-06-09T16:04:40Z
FBLG,Health Care,5365182.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
CLGN,Health Care,5351026.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,2.19,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
GELS,Unknown,5323396.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
RNAZ,Health Care,5321691.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
BGLC,Health Care,5318091.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,2.19,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:BioNexus Gene Lab Corp. Announces Closing of $5.75 Million Public Offering and Full Exercise of Over-Allotment Option and Uplistin,v1-2026-06-09,2026-06-09T16:04:40Z
FEED,Health Care,5293809.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.0,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
TOPS,Unknown,5257936.0,CLEAR,CLEAR,,NEWS_NOTE,done,1,0,0,1,1.0,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | BK:Top Ships Inc. Announces Compliance with NASDAQ Minimum Bid Price Requirement,v1-2026-06-09,2026-06-09T16:04:40Z
YDKG,Unknown,5252729.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,1,1.96,," | RAISE:Univest Securities, LLC Announces Closing of $28 Million Registered Direct Offering for its Client Yueda Digital Holding (NASDAQ: ",v1-2026-06-09,2026-06-09T16:04:40Z
AIHS,Consumer Discretionary,5241568.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,14.23,,,v1-2026-06-09,2026-06-09T16:04:40Z
XAIR,Health Care,5239540.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Beyond Air® Announces Pricing of $16.0 Million Registered Direct Offering of Common Stock and Warrants,v1-2026-06-09,2026-06-09T16:04:40Z
INM,Health Care,5236219.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.45,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
CTNT,Industrials,5208528.0,WATCH,WATCH,,AGREE,done,0,0,0,1,1.0,, | RAISE:Cheetah Net Supply Chain Service Inc. Announces Closing of $8.19 Million Follow-on Public Offering,v1-2026-06-09,2026-06-09T16:04:40Z
WAI,Unknown,5185897.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
MGN,Unknown,5146700.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
NXGL,Health Care,5117956.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.7,downgraded from AVOID — recent capital raise extends runway / no event found,"recent capital raise extends runway | RAISE:NEXGEL Announces $2,000,000 Registered Direct Offering",v1-2026-06-09,2026-06-09T16:04:40Z
MBIO,Health Care,5076928.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
WBUY,Unknown,5070021.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,3.09,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:WEBUY GLOBAL LTD Announces Pricing of Follow-on Offering,v1-2026-06-09,2026-06-09T16:04:40Z
GMM,Unknown,5061616.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,1,1.0,, | RAISE:Global Mofy AI Limited Announces Pricing of $8 Million Registered Offering,v1-2026-06-09,2026-06-09T16:04:40Z
MTNB,Health Care,5054484.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
AQB,Materials,5044260.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
MNDR,Unknown,5017054.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Mobile-health Network Solutions Announces Closing of Initial Public Offering,v1-2026-06-09,2026-06-09T16:04:40Z
SLE,Information Technology,5004031.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,"recent capital raise extends runway | RAISE:Super League Enterprise, Inc. Announces Launch of Proposed Public Offering",v1-2026-06-09,2026-06-09T16:04:40Z
